sample_id,split,src_image,src_label,image_path,label_path
goose_239,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-08-30_siegertsbrunn_feldwege/2022-08-30_siegertsbrunn_feldwege__0033_1661856212608914741_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-08-30_siegertsbrunn_feldwege/2022-08-30_siegertsbrunn_feldwege__0033_1661856212608914741_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_239.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_239.png
goose_240,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-02-23_campus_roads/2023-02-23_campus_roads__0130_1677167588126166757_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-02-23_campus_roads/2023-02-23_campus_roads__0130_1677167588126166757_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_240.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_240.png
goose_241,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-08-18_putzbrunn_feldwege/2022-08-18_putzbrunn_feldwege__0029_1660827079854542693_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-08-18_putzbrunn_feldwege/2022-08-18_putzbrunn_feldwege__0029_1660827079854542693_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_241.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_241.png
goose_242,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0286_1674222768106076518_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0286_1674222768106076518_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_242.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_242.png
goose_243,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-11_aying/2022-11-11_aying__0316_1668159130775127270_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-11_aying/2022-11-11_aying__0316_1668159130775127270_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_243.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_243.png
goose_244,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-09-21_garching_uebungsplatz_2/2022-09-21_garching_uebungsplatz_2__0250_1663756845331559284_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-09-21_garching_uebungsplatz_2/2022-09-21_garching_uebungsplatz_2__0250_1663756845331559284_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_244.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_244.png
goose_245,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-05-17_neubiberg_sunny/2023-05-17_neubiberg_sunny__0227_1684329190530102582_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-05-17_neubiberg_sunny/2023-05-17_neubiberg_sunny__0227_1684329190530102582_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_245.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_245.png
goose_246,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-07-27_hoehenkirchner_forst/2022-07-27_hoehenkirchner_forst__0240_1658913851039965139_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-07-27_hoehenkirchner_forst/2022-07-27_hoehenkirchner_forst__0240_1658913851039965139_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_246.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_246.png
goose_247,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-05-15_neubiberg_rain/2023-05-15_neubiberg_rain__0004_1684153822760336895_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-05-15_neubiberg_rain/2023-05-15_neubiberg_rain__0004_1684153822760336895_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_247.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_247.png
goose_248,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0213_1663154073662375637_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0213_1663154073662375637_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_248.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_248.png
goose_249,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-05-24_neubiberg_cloudy/2023-05-24_neubiberg_cloudy__0159_1684934462462505022_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-05-24_neubiberg_cloudy/2023-05-24_neubiberg_cloudy__0159_1684934462462505022_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_249.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_249.png
goose_250,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-11_aying/2022-11-11_aying__0061_1668157896521153646_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-11_aying/2022-11-11_aying__0061_1668157896521153646_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_250.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_250.png
goose_251,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0014_1674221682267122283_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0014_1674221682267122283_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_251.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_251.png
goose_252,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0610_1674224287302377331_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0610_1674224287302377331_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_252.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_252.png
goose_253,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-10-12_solalinden_waldwege/2022-10-12_solalinden_waldwege__0416_1665582111822081789_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-10-12_solalinden_waldwege/2022-10-12_solalinden_waldwege__0416_1665582111822081789_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_253.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_253.png
goose_254,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-02-23_campus_roads/2023-02-23_campus_roads__0099_1677167483797800746_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-02-23_campus_roads/2023-02-23_campus_roads__0099_1677167483797800746_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_254.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_254.png
goose_255,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0182_1663153987347909916_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0182_1663153987347909916_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_255.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_255.png
goose_256,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-08-30_siegertsbrunn_feldwege/2022-08-30_siegertsbrunn_feldwege__0208_1661858313568665508_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-08-30_siegertsbrunn_feldwege/2022-08-30_siegertsbrunn_feldwege__0208_1661858313568665508_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_256.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_256.png
goose_257,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-08-18_putzbrunn_feldwege/2022-08-18_putzbrunn_feldwege__0041_1660827172665237795_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-08-18_putzbrunn_feldwege/2022-08-18_putzbrunn_feldwege__0041_1660827172665237795_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_257.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_257.png
goose_258,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__1040_1674226203591759045_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__1040_1674226203591759045_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_258.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_258.png
goose_259,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-08-30_siegertsbrunn_feldwege/2022-08-30_siegertsbrunn_feldwege__0511_1661860413862673471_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-08-30_siegertsbrunn_feldwege/2022-08-30_siegertsbrunn_feldwege__0511_1661860413862673471_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_259.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_259.png
goose_260,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-02-23_campus_roads/2023-02-23_campus_roads__0134_1677167598108154725_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-02-23_campus_roads/2023-02-23_campus_roads__0134_1677167598108154725_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_260.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_260.png
goose_261,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-10-12_solalinden_waldwege/2022-10-12_solalinden_waldwege__0575_1665583926153528046_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-10-12_solalinden_waldwege/2022-10-12_solalinden_waldwege__0575_1665583926153528046_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_261.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_261.png
goose_262,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-05-15_neubiberg_rain/2023-05-15_neubiberg_rain__0479_1684156911035013664_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-05-15_neubiberg_rain/2023-05-15_neubiberg_rain__0479_1684156911035013664_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_262.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_262.png
goose_263,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-11_aying/2022-11-11_aying__0318_1668159133864889079_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-11_aying/2022-11-11_aying__0318_1668159133864889079_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_263.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_263.png
goose_264,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-11_aying/2022-11-11_aying__0014_1668157407352813341_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-11_aying/2022-11-11_aying__0014_1668157407352813341_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_264.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_264.png
goose_265,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-03-03_garching_2/2023-03-03_garching_2__0002_1677849486224351871_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-03-03_garching_2/2023-03-03_garching_2__0002_1677849486224351871_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_265.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_265.png
goose_266,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-05-15_neubiberg_rain/2023-05-15_neubiberg_rain__0533_1684157288932342040_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-05-15_neubiberg_rain/2023-05-15_neubiberg_rain__0533_1684157288932342040_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_266.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_266.png
goose_267,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-08-30_siegertsbrunn_feldwege/2022-08-30_siegertsbrunn_feldwege__0111_1661856976576487618_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-08-30_siegertsbrunn_feldwege/2022-08-30_siegertsbrunn_feldwege__0111_1661856976576487618_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_267.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_267.png
goose_268,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-03-02_garching/2023-03-02_garching__0323_1677756759544827132_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-03-02_garching/2023-03-02_garching__0323_1677756759544827132_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_268.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_268.png
goose_269,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-07-27_hoehenkirchner_forst/2022-07-27_hoehenkirchner_forst__0066_1658910127348819587_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-07-27_hoehenkirchner_forst/2022-07-27_hoehenkirchner_forst__0066_1658910127348819587_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_269.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_269.png
goose_270,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0078_1663153545225680796_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0078_1663153545225680796_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_270.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_270.png
goose_271,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-07-22_flight/2022-07-22_flight__0157_1658494464366716643_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-07-22_flight/2022-07-22_flight__0157_1658494464366716643_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_271.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_271.png
goose_272,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0687_1674224766559458870_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0687_1674224766559458870_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_272.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_272.png
goose_273,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-11_aying/2022-11-11_aying__0508_1668160523201098680_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-11_aying/2022-11-11_aying__0508_1668160523201098680_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_273.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_273.png
goose_274,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-05-24_neubiberg_cloudy/2023-05-24_neubiberg_cloudy__0266_1684935065156874242_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-05-24_neubiberg_cloudy/2023-05-24_neubiberg_cloudy__0266_1684935065156874242_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_274.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_274.png
goose_275,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-03-03_garching_2/2023-03-03_garching_2__0021_1677849592670392490_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-03-03_garching_2/2023-03-03_garching_2__0021_1677849592670392490_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_275.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_275.png
goose_276,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0349_1670423500189350009_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0349_1670423500189350009_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_276.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_276.png
goose_277,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-10-12_solalinden_waldwege/2022-10-12_solalinden_waldwege__0560_1665583840247904649_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-10-12_solalinden_waldwege/2022-10-12_solalinden_waldwege__0560_1665583840247904649_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_277.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_277.png
goose_278,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0221_1663154099122733015_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0221_1663154099122733015_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_278.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_278.png
goose_279,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0012_1663153342900146565_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0012_1663153342900146565_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_279.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_279.png
goose_280,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-04-05_flight_with_tiguan/2023-04-05_flight_with_tiguan__0075_1680701034055986894_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-04-05_flight_with_tiguan/2023-04-05_flight_with_tiguan__0075_1680701034055986894_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_280.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_280.png
goose_281,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-10-12_solalinden_waldwege/2022-10-12_solalinden_waldwege__0189_1665580390153153930_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-10-12_solalinden_waldwege/2022-10-12_solalinden_waldwege__0189_1665580390153153930_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_281.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_281.png
goose_282,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-08-18_putzbrunn_feldwege/2022-08-18_putzbrunn_feldwege__0111_1660828171239548083_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-08-18_putzbrunn_feldwege/2022-08-18_putzbrunn_feldwege__0111_1660828171239548083_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_282.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_282.png
goose_283,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0304_1663154358896799273_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0304_1663154358896799273_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_283.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_283.png
goose_284,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-29_campus_rain_2/2022-11-29_campus_rain_2__0083_1669730857182755248_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-29_campus_rain_2/2022-11-29_campus_rain_2__0083_1669730857182755248_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_284.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_284.png
goose_285,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0156_1663153802401979834_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0156_1663153802401979834_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_285.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_285.png
goose_286,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-03-02_garching/2023-03-02_garching__0356_1677756969422864597_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-03-02_garching/2023-03-02_garching__0356_1677756969422864597_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_286.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_286.png
goose_287,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-09-21_garching_uebungsplatz_2/2022-09-21_garching_uebungsplatz_2__0150_1663756178393525275_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-09-21_garching_uebungsplatz_2/2022-09-21_garching_uebungsplatz_2__0150_1663756178393525275_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_287.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_287.png
goose_288,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-07-27_hoehenkirchner_forst/2022-07-27_hoehenkirchner_forst__0276_1658914209227069473_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-07-27_hoehenkirchner_forst/2022-07-27_hoehenkirchner_forst__0276_1658914209227069473_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_288.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_288.png
goose_289,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-10-14_hohenbrunn_feldwege_waldwege/2022-10-14_hohenbrunn_feldwege_waldwege__0009_1665754959663602292_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-10-14_hohenbrunn_feldwege_waldwege/2022-10-14_hohenbrunn_feldwege_waldwege__0009_1665754959663602292_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_289.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_289.png
goose_290,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0166_1663153826205266516_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0166_1663153826205266516_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_290.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_290.png
goose_291,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-08-18_putzbrunn_feldwege/2022-08-18_putzbrunn_feldwege__0171_1660828755850740799_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-08-18_putzbrunn_feldwege/2022-08-18_putzbrunn_feldwege__0171_1660828755850740799_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_291.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_291.png
goose_292,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0100_1663153605870441779_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0100_1663153605870441779_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_292.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_292.png
goose_293,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-29_campus_rain_2/2022-11-29_campus_rain_2__0151_1669731580148225083_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-29_campus_rain_2/2022-11-29_campus_rain_2__0151_1669731580148225083_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_293.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_293.png
goose_294,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0650_1674224532654496830_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0650_1674224532654496830_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_294.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_294.png
goose_295,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-08-30_siegertsbrunn_feldwege/2022-08-30_siegertsbrunn_feldwege__0206_1661858298764242821_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-08-30_siegertsbrunn_feldwege/2022-08-30_siegertsbrunn_feldwege__0206_1661858298764242821_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_295.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_295.png
goose_296,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-04-20_campus/2023-04-20_campus__0037_1681994313309607485_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-04-20_campus/2023-04-20_campus__0037_1681994313309607485_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_296.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_296.png
goose_297,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-03-03_garching_2/2023-03-03_garching_2__0052_1677849832116721351_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-03-03_garching_2/2023-03-03_garching_2__0052_1677849832116721351_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_297.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_297.png
goose_298,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0488_1670424244592159376_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0488_1670424244592159376_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_298.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_298.png
goose_299,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-08-30_siegertsbrunn_feldwege/2022-08-30_siegertsbrunn_feldwege__0066_1661856385340831034_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-08-30_siegertsbrunn_feldwege/2022-08-30_siegertsbrunn_feldwege__0066_1661856385340831034_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_299.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_299.png
goose_300,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0294_1670423178944315441_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0294_1670423178944315441_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_300.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_300.png
